order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount_pct,total_amount,region,channel,order_status
ORD-001925,2024-06-03,CUST-01210,Wireless Earbuds,Electronics,2,78.21,0,156.42,East,Mobile App,Completed
ORD-002307,2024-06-03,CUST-01408,Phone Case,Electronics,1,33.61,0,33.61,West,Social Media,Completed
ORD-001731,2024-06-03,CUST-00391,Winter Jacket,Clothing,1,101.66,0,101.66,East,Social Media,Completed
ORD-000261,2024-06-03,CUST-01567,Phone Case,Electronics,1,32.39,0,32.39,International,Website,Completed
ORD-001920,2024-06-03,CUST-00231,Denim Jeans,Clothing,1,52.34,15,44.49,South,Email,Cancelled
ORD-002326,2024-06-04,CUST-00500,Lip Balm Set,Beauty,3,10.86,0,32.58,South,Website,Cancelled
ORD-002453,2024-06-04,CUST-00193,Hair Oil,Beauty,2,17.65,10,31.77,Midwest,Email,Cancelled
ORD-000882,2024-06-04,CUST-01453,Lip Balm Set,Beauty,2,9.75,0,19.5,South,Email,Completed
ORD-003425,2024-06-04,CUST-00582,Portable Charger,Electronics,3,25.97,0,77.91,South,Marketplace,Completed
ORD-003018,2024-06-04,CUST-00476,Baseball Cap,Clothing,1,19.7,0,19.7,International,Website,Refunded
ORD-000297,2024-06-04,CUST-00855,Plant Pot,Home & Kitchen,2,17.48,0,34.96,East,Email,Completed
ORD-000196,2024-06-04,CUST-01957,Hair Oil,Beauty,2,17.96,10,32.33,West,Website,Cancelled
ORD-002185,2024-06-04,CUST-01172,Scented Candle,Home & Kitchen,2,14.04,0,28.08,International,Social Media,Completed
ORD-002009,2024-06-04,CUST-01032,Scented Candle,Home & Kitchen,3,13.81,0,41.43,Midwest,Website,Completed
ORD-001473,2024-06-04,CUST-01699,Kitchen Scale,Home & Kitchen,1,20.43,0,20.43,South,Mobile App,Completed
ORD-001042,2024-06-04,CUST-00075,Sunscreen SPF 50,Beauty,2,23.86,0,47.72,West,Social Media,Cancelled
ORD-000013,2024-06-04,CUST-01025,Coffee Mug Set,Home & Kitchen,1,21.35,15,18.15,East,Email,Completed
ORD-002177,2024-06-04,CUST-00716,USB-C Cable,Electronics,1,16.71,0,16.71,West,Marketplace,Refunded
ORD-002059,2024-06-04,CUST-01719,Kitchen Scale,Home & Kitchen,2,24.99,5,47.48,Midwest,Email,Cancelled
ORD-002205,2024-06-04,CUST-00262,Kitchen Scale,Home & Kitchen,1,34.36,0,34.36,West,Mobile App,Completed
ORD-002579,2024-06-04,CUST-01592,Sheet Mask Pack,Beauty,1,20.49,0,20.49,West,Mobile App,Completed
ORD-001939,2024-06-04,CUST-01025,Sheet Mask Pack,Beauty,1,22.95,0,22.95,International,Website,Completed
ORD-002155,2024-06-04,CUST-01997,Kitchen Scale,Home & Kitchen,2,31.73,0,63.46,East,Website,Refunded
ORD-003277,2024-06-04,CUST-01141,Baseball Cap,Clothing,3,15.64,0,46.92,South,Social Media,Completed
ORD-003281,2024-06-04,CUST-01334,Throw Blanket,Home & Kitchen,1,44.56,0,44.56,South,Mobile App,Refunded
ORD-002416,2024-06-05,CUST-00532,Sheet Mask Pack,Beauty,1,13.07,20,10.46,Midwest,Website,Cancelled
ORD-001035,2024-06-05,CUST-00929,Baseball Cap,Clothing,3,14.57,0,43.71,Midwest,Website,Completed
ORD-002647,2024-06-05,CUST-01107,Portable Charger,Electronics,2,26.62,0,53.24,Midwest,Social Media,Completed
ORD-001174,2024-06-05,CUST-01871,Portable Charger,Electronics,1,31.82,0,31.82,West,Mobile App,Completed
ORD-000360,2024-06-05,CUST-01755,Face Moisturizer,Beauty,1,18.34,10,16.51,South,Mobile App,Completed
ORD-001239,2024-06-05,CUST-01617,Sheet Mask Pack,Beauty,1,17.45,25,13.09,West,Website,Completed
ORD-003361,2024-06-05,CUST-00036,Cotton T-Shirt,Clothing,1,16.81,0,16.81,South,Mobile App,Refunded
ORD-001225,2024-06-05,CUST-00726,Lip Balm Set,Beauty,1,12.51,0,12.51,West,Email,Completed
ORD-002363,2024-06-05,CUST-01031,Sheet Mask Pack,Beauty,1,15.08,0,15.08,Midwest,Email,Cancelled
ORD-001026,2024-06-05,CUST-00911,Lip Balm Set,Beauty,2,11.59,0,23.18,West,Marketplace,Completed
ORD-001733,2024-06-05,CUST-01665,Wireless Earbuds,Electronics,1,71.33,0,71.33,Midwest,Website,Completed
ORD-000570,2024-06-05,CUST-01755,Sheet Mask Pack,Beauty,1,9.97,0,9.97,South,Email,Cancelled
ORD-002893,2024-06-05,CUST-01890,Phone Case,Electronics,2,25.3,0,50.6,South,Mobile App,Completed
ORD-003169,2024-06-05,CUST-00841,Scented Candle,Home & Kitchen,1,15.06,0,15.06,Midwest,Mobile App,Completed
ORD-000325,2024-06-05,CUST-00790,Running Shoes,Clothing,2,101.01,0,202.02,International,Website,Completed
ORD-002619,2024-06-05,CUST-00532,Face Moisturizer,Beauty,1,34.28,0,34.28,West,Website,Completed
ORD-003014,2024-06-05,CUST-00533,Sheet Mask Pack,Beauty,1,14.7,0,14.7,International,Email,Cancelled
ORD-002151,2024-06-05,CUST-00690,Cotton T-Shirt,Clothing,1,26.88,0,26.88,South,Mobile App,Completed
ORD-001400,2024-06-05,CUST-00803,Lip Balm Set,Beauty,1,14.4,0,14.4,West,Marketplace,Completed
ORD-003307,2024-06-05,CUST-00580,Hair Oil,Beauty,1,20.96,0,20.96,South,Social Media,Completed
ORD-000059,2024-06-05,CUST-01864,Baseball Cap,Clothing,1,13.73,0,13.73,East,Website,Completed
ORD-000096,2024-06-05,CUST-01371,Plant Pot,Home & Kitchen,3,15.01,0,45.03,Midwest,Mobile App,Completed
ORD-001054,2024-06-05,CUST-01889,Denim Jeans,Clothing,1,53.92,0,53.92,East,Website,Completed
ORD-001311,2024-06-05,CUST-00788,Phone Case,Electronics,1,24.81,20,19.85,West,Mobile App,Completed
ORD-002150,2024-06-05,CUST-01102,Cotton T-Shirt,Clothing,2,19.17,15,32.59,South,Website,Refunded
ORD-001465,2024-06-05,CUST-01972,Sunscreen SPF 50,Beauty,1,15.17,5,14.41,Midwest,Mobile App,Completed
ORD-003334,2024-06-06,CUST-01750,Sunscreen SPF 50,Beauty,1,18.98,0,18.98,East,Social Media,Cancelled
ORD-002184,2024-06-06,CUST-02043,Throw Blanket,Home & Kitchen,2,39.08,0,78.16,East,Mobile App,Cancelled
ORD-001214,2024-06-06,CUST-00472,Winter Jacket,Clothing,1,73.94,0,73.94,Midwest,Mobile App,Refunded
ORD-003327,2024-06-06,CUST-01075,Hair Oil,Beauty,2,13.61,20,21.78,Midwest,Marketplace,Completed
ORD-003400,2024-06-06,CUST-01389,Denim Jeans,Clothing,1,48.93,0,48.93,Midwest,Website,Completed
ORD-003206,2024-06-06,CUST-01500,Wireless Earbuds,Electronics,1,64.49,0,64.49,International,Mobile App,Completed
ORD-000778,2024-06-06,CUST-01716,Bluetooth Speaker,Electronics,1,70.76,0,70.76,International,Social Media,Refunded
ORD-002971,2024-06-06,CUST-02046,Hair Oil,Beauty,1,20.88,0,20.88,Midwest,Marketplace,Completed
ORD-000212,2024-06-06,CUST-00576,Kitchen Scale,Home & Kitchen,2,39.19,25,58.78,West,Email,Completed
ORD-000267,2024-06-06,CUST-01465,Plant Pot,Home & Kitchen,3,16.69,0,50.07,South,Mobile App,Refunded
ORD-000896,2024-06-06,CUST-01210,Scented Candle,Home & Kitchen,2,20.27,0,40.54,West,Mobile App,Completed
ORD-002290,2024-06-06,CUST-00253,Throw Blanket,Home & Kitchen,1,42.4,15,36.04,East,Email,Completed
ORD-002536,2024-06-06,CUST-01786,Scented Candle,Home & Kitchen,1,14.36,25,10.77,West,Mobile App,Cancelled
ORD-002600,2024-06-06,CUST-00069,Plant Pot,Home & Kitchen,1,23.8,0,23.8,East,Social Media,Completed
ORD-000612,2024-06-06,CUST-00520,Denim Jeans,Clothing,1,56.44,0,56.44,South,Mobile App,Refunded
ORD-000871,2024-06-06,CUST-01896,Face Moisturizer,Beauty,3,20.87,0,62.61,East,Website,Completed
ORD-001842,2024-06-07,CUST-00174,Phone Case,Electronics,3,29.2,10,78.84,West,Social Media,Completed
ORD-000144,2024-06-07,CUST-00748,Lip Balm Set,Beauty,1,13.65,0,13.65,West,Website,Completed
ORD-000517,2024-06-07,CUST-01624,Cotton T-Shirt,Clothing,1,34.96,0,34.96,International,Website,Completed
ORD-002118,2024-06-07,CUST-00921,Sunscreen SPF 50,Beauty,1,17.63,0,17.63,West,Social Media,Completed
ORD-001590,2024-06-07,CUST-02067,Kitchen Scale,Home & Kitchen,1,26.2,5,24.89,West,Social Media,Completed
ORD-002384,2024-06-07,CUST-00379,Denim Jeans,Clothing,2,77.68,0,155.36,West,Marketplace,Cancelled
ORD-001579,2024-06-07,CUST-00307,Winter Jacket,Clothing,1,124.1,0,124.1,East,Email,Refunded
ORD-002191,2024-06-07,CUST-00112,Face Moisturizer,Beauty,1,26.48,0,26.48,International,Mobile App,Completed
ORD-001209,2024-06-07,CUST-01977,USB-C Cable,Electronics,2,12.75,0,25.5,Midwest,Mobile App,Refunded
ORD-001584,2024-06-07,CUST-00532,Portable Charger,Electronics,1,32.76,0,32.76,West,Website,Cancelled
ORD-001496,2024-06-07,CUST-00514,Winter Jacket,Clothing,2,109.12,0,218.24,South,Website,Cancelled
ORD-003316,2024-06-07,CUST-01665,Throw Blanket,Home & Kitchen,3,61.3,25,137.92,International,Social Media,Completed
ORD-001586,2024-06-07,CUST-01428,Wireless Earbuds,Electronics,2,57.17,0,114.34,South,Social Media,Completed
ORD-001240,2024-06-07,CUST-01723,Hair Oil,Beauty,1,19.64,25,14.73,Midwest,Website,Completed
ORD-002848,2024-06-07,CUST-00811,Hair Oil,Beauty,1,25.6,0,25.6,East,Mobile App,Completed
ORD-000782,2024-06-07,CUST-00532,Sunscreen SPF 50,Beauty,1,24.87,0,24.87,West,Mobile App,Cancelled
ORD-003152,2024-06-08,CUST-01167,Sheet Mask Pack,Beauty,1,10.49,10,9.44,Midwest,Mobile App,Completed
ORD-000586,2024-06-08,CUST-00302,Throw Blanket,Home & Kitchen,1,48.09,0,48.09,West,Social Media,Completed
ORD-002065,2024-06-08,CUST-01444,Hair Oil,Beauty,1,26.7,0,26.7,West,Mobile App,Completed
ORD-000081,2024-06-08,CUST-00476,Face Moisturizer,Beauty,2,31.45,0,62.9,East,Marketplace,Completed
ORD-001585,2024-06-08,CUST-01536,Portable Charger,Electronics,1,30.35,0,30.35,South,Website,Refunded
ORD-002405,2024-06-08,CUST-01430,Kitchen Scale,Home & Kitchen,1,23.6,0,23.6,Midwest,Mobile App,Completed
ORD-001472,2024-06-08,CUST-00708,Cotton T-Shirt,Clothing,1,23.75,10,21.37,South,Social Media,Completed
ORD-001432,2024-06-08,CUST-00322,Running Shoes,Clothing,1,101.67,0,101.67,West,Social Media,Refunded
ORD-000164,2024-06-08,CUST-00606,Kitchen Scale,Home & Kitchen,2,29.82,20,47.71,South,Mobile App,Completed
ORD-000181,2024-06-08,CUST-01210,Scented Candle,Home & Kitchen,2,21.29,0,42.58,West,Mobile App,Refunded
ORD-002544,2024-06-08,CUST-01105,Winter Jacket,Clothing,1,90.17,20,72.14,East,Website,Completed
ORD-000239,2024-06-08,CUST-02023,Bluetooth Speaker,Electronics,2,37.43,0,74.86,East,Mobile App,Cancelled
ORD-001147,2024-06-08,CUST-00395,Portable Charger,Electronics,1,30.16,0,30.16,West,Email,Completed
ORD-001099,2024-06-08,CUST-00288,Wireless Earbuds,Electronics,2,50.57,0,101.14,Midwest,Email,Completed
ORD-003386,2024-06-08,CUST-00004,Coffee Mug Set,Home & Kitchen,1,13.82,0,13.82,Midwest,Website,Completed
ORD-000795,2024-06-08,CUST-00618,Face Moisturizer,Beauty,1,33.67,0,33.67,West,Mobile App,Completed
ORD-002960,2024-06-08,CUST-01799,Throw Blanket,Home & Kitchen,1,32.56,0,32.56,East,Marketplace,Completed
ORD-002980,2024-06-08,CUST-00344,Cotton T-Shirt,Clothing,1,23.95,0,23.95,Midwest,Social Media,Completed
ORD-002782,2024-06-09,CUST-00807,Running Shoes,Clothing,1,82.64,0,82.64,West,Mobile App,Completed
ORD-000940,2024-06-09,CUST-01111,Baseball Cap,Clothing,3,23.81,0,71.43,East,Website,Completed
ORD-001394,2024-06-09,CUST-00325,Baseball Cap,Clothing,1,14.68,20,11.74,East,Website,Cancelled
ORD-002571,2024-06-09,CUST-01244,Plant Pot,Home & Kitchen,1,13.15,0,13.15,South,Website,Completed
ORD-001726,2024-06-09,CUST-01344,Cotton T-Shirt,Clothing,1,29.42,10,26.48,East,Website,Completed
ORD-001289,2024-06-09,CUST-00848,Scented Candle,Home & Kitchen,1,13.03,0,13.03,South,Social Media,Completed
ORD-000534,2024-06-09,CUST-00718,Sunscreen SPF 50,Beauty,2,17.93,0,35.86,West,Social Media,Completed
ORD-000565,2024-06-09,CUST-00128,Sunscreen SPF 50,Beauty,2,16.54,0,33.08,Midwest,Email,Cancelled
ORD-001576,2024-06-09,CUST-01344,Portable Charger,Electronics,1,29.9,25,22.42,South,Marketplace,Completed
ORD-000262,2024-06-09,CUST-00105,Sheet Mask Pack,Beauty,2,21.04,0,42.08,International,Website,Refunded
ORD-001937,2024-06-09,CUST-01421,Denim Jeans,Clothing,1,59.87,0,59.87,Midwest,Social Media,Cancelled
ORD-001502,2024-06-09,CUST-01541,Face Moisturizer,Beauty,2,18.74,0,37.48,East,Website,Completed
ORD-003150,2024-06-09,CUST-01745,Winter Jacket,Clothing,1,94.91,0,94.91,East,Mobile App,Refunded
ORD-003093,2024-06-09,CUST-01517,Plant Pot,Home & Kitchen,1,12.63,0,12.63,East,Website,Completed
ORD-002543,2024-06-09,CUST-01242,Baseball Cap,Clothing,1,18.75,0,18.75,East,Website,Completed
ORD-002330,2024-06-09,CUST-00500,Denim Jeans,Clothing,3,57.28,10,154.66,Midwest,Social Media,Completed
ORD-002343,2024-06-10,CUST-01239,Hair Oil,Beauty,1,24.59,15,20.9,East,Website,Completed
ORD-001046,2024-06-10,CUST-01210,Wireless Earbuds,Electronics,1,52.91,0,52.91,South,Website,Completed
ORD-001604,2024-06-10,CUST-01585,Bluetooth Speaker,Electronics,1,52.03,0,52.03,Midwest,Website,Completed
ORD-001614,2024-06-10,CUST-01005,USB-C Cable,Electronics,1,14.94,0,14.94,East,Mobile App,Refunded
ORD-001760,2024-06-10,CUST-00636,Phone Case,Electronics,1,24.62,0,24.62,West,Website,Completed
ORD-001825,2024-06-10,CUST-00877,Bluetooth Speaker,Electronics,1,42.59,0,42.59,South,Email,Cancelled
ORD-001863,2024-06-10,CUST-00887,Wireless Earbuds,Electronics,1,88.92,15,75.58,West,Website,Refunded
ORD-001998,2024-06-10,CUST-01172,Running Shoes,Clothing,1,68.87,0,68.87,East,Mobile App,Completed
ORD-000769,2024-06-10,CUST-02021,Denim Jeans,Clothing,1,52.92,0,52.92,West,Email,Completed
ORD-001712,2024-06-10,CUST-01200,Face Moisturizer,Beauty,1,31.02,0,31.02,East,Mobile App,Completed
ORD-003405,2024-06-10,CUST-01724,Wireless Earbuds,Electronics,1,65.15,0,65.15,West,Marketplace,Completed
ORD-002461,2024-06-10,CUST-01121,Phone Case,Electronics,1,21.37,0,21.37,West,Social Media,Completed
ORD-001393,2024-06-10,CUST-01080,Sunscreen SPF 50,Beauty,2,20.25,15,34.42,South,Mobile App,Completed
ORD-000166,2024-06-10,CUST-00837,Sheet Mask Pack,Beauty,2,21.48,0,42.96,International,Social Media,Completed
ORD-002729,2024-06-10,CUST-01026,Running Shoes,Clothing,2,79.39,5,150.84,South,Social Media,Completed
ORD-000913,2024-06-10,CUST-01866,Scented Candle,Home & Kitchen,1,15.21,0,15.21,East,Social Media,Completed
ORD-000183,2024-06-10,CUST-01329,Throw Blanket,Home & Kitchen,1,52.44,0,52.44,East,Mobile App,Completed
ORD-000273,2024-06-10,CUST-00444,Running Shoes,Clothing,1,55.77,25,41.83,Midwest,Mobile App,Completed
ORD-003282,2024-06-10,CUST-00870,Face Moisturizer,Beauty,1,30.07,15,25.56,East,Website,Cancelled
ORD-001441,2024-06-10,CUST-01566,Winter Jacket,Clothing,1,80.41,0,80.41,South,Mobile App,Completed
ORD-000998,2024-06-11,CUST-00224,Portable Charger,Electronics,1,23.22,0,23.22,Midwest,Website,Completed
ORD-002556,2024-06-11,CUST-00085,Plant Pot,Home & Kitchen,1,18.1,0,18.1,International,Social Media,Cancelled
ORD-001797,2024-06-11,CUST-01481,Lip Balm Set,Beauty,1,12.14,0,12.14,East,Mobile App,Cancelled
ORD-002814,2024-06-11,CUST-01376,Face Moisturizer,Beauty,1,41.05,0,41.05,International,Mobile App,Completed
ORD-002632,2024-06-11,CUST-01357,Sheet Mask Pack,Beauty,2,16.64,0,33.28,West,Email,Completed
ORD-002589,2024-06-11,CUST-01477,Throw Blanket,Home & Kitchen,1,52.16,20,41.73,West,Mobile App,Refunded
ORD-001972,2024-06-11,CUST-01913,Sunscreen SPF 50,Beauty,1,25.12,0,25.12,International,Mobile App,Completed
ORD-000242,2024-06-11,CUST-01015,Cotton T-Shirt,Clothing,1,18.83,0,18.83,West,Mobile App,Completed
ORD-001612,2024-06-11,CUST-01728,Denim Jeans,Clothing,1,77.76,0,77.76,West,Email,Refunded
ORD-001366,2024-06-11,CUST-02053,Coffee Mug Set,Home & Kitchen,1,26.97,10,24.27,West,Website,Cancelled
ORD-003132,2024-06-11,CUST-00406,Cotton T-Shirt,Clothing,2,20.48,0,40.96,Midwest,Website,Completed
ORD-002372,2024-06-11,CUST-00728,Scented Candle,Home & Kitchen,1,16.83,0,16.83,East,Mobile App,Completed
ORD-001540,2024-06-11,CUST-01950,Coffee Mug Set,Home & Kitchen,2,21.72,20,34.75,Midwest,Mobile App,Refunded
ORD-002383,2024-06-11,CUST-00532,Sunscreen SPF 50,Beauty,2,21.21,15,36.06,West,Social Media,Cancelled
ORD-002411,2024-06-11,CUST-01587,Throw Blanket,Home & Kitchen,2,42.04,0,84.08,East,Website,Completed
ORD-002437,2024-06-11,CUST-00984,Hair Oil,Beauty,1,16.82,0,16.82,Midwest,Social Media,Completed
ORD-002456,2024-06-11,CUST-00089,Face Moisturizer,Beauty,2,18.48,5,35.11,Midwest,Website,Completed
ORD-001285,2024-06-11,CUST-01142,Winter Jacket,Clothing,1,99.13,0,99.13,West,Mobile App,Completed
ORD-000449,2024-06-12,CUST-01239,Baseball Cap,Clothing,1,22.74,0,22.74,South,Email,Completed
ORD-003260,2024-06-12,CUST-00027,Scented Candle,Home & Kitchen,1,19.71,0,19.71,East,Email,Refunded
ORD-000336,2024-06-12,CUST-01881,Sheet Mask Pack,Beauty,2,12.21,0,24.42,East,Social Media,Completed
ORD-003219,2024-06-12,CUST-01210,Cotton T-Shirt,Clothing,1,25.13,0,25.13,West,Website,Completed
ORD-000001,2024-06-12,CUST-01661,Face Moisturizer,Beauty,1,20.06,10,18.05,West,Social Media,Completed
ORD-000693,2024-06-12,CUST-01951,Running Shoes,Clothing,3,98.7,25,222.07,West,Website,Cancelled
ORD-001168,2024-06-12,CUST-01038,Wireless Earbuds,Electronics,1,64.11,20,51.29,Midwest,Mobile App,Completed
ORD-002664,2024-06-12,CUST-00744,Face Moisturizer,Beauty,1,20.02,0,20.02,East,Mobile App,Completed
ORD-002655,2024-06-12,CUST-00105,Bluetooth Speaker,Electronics,1,31.84,0,31.84,Midwest,Mobile App,Completed
ORD-002825,2024-06-12,CUST-00119,Hair Oil,Beauty,1,18.76,0,18.76,East,Mobile App,Completed
ORD-002593,2024-06-12,CUST-00249,Portable Charger,Electronics,1,34.13,0,34.13,West,Website,Completed
ORD-002439,2024-06-12,CUST-01635,Lip Balm Set,Beauty,1,9.35,10,8.41,West,Website,Completed
ORD-001589,2024-06-12,CUST-01600,Sheet Mask Pack,Beauty,1,14.14,0,14.14,West,Mobile App,Cancelled
ORD-000849,2024-06-12,CUST-00892,Cotton T-Shirt,Clothing,1,25.35,0,25.35,Midwest,Email,Completed
ORD-002896,2024-06-12,CUST-01081,Lip Balm Set,Beauty,2,8.57,0,17.14,South,Website,Completed
ORD-001662,2024-06-12,CUST-00391,Portable Charger,Electronics,1,27.64,0,27.64,Midwest,Mobile App,Completed
ORD-000510,2024-06-12,CUST-00417,Throw Blanket,Home & Kitchen,1,48.22,0,48.22,West,Email,Refunded
ORD-001643,2024-06-12,CUST-01465,Hair Oil,Beauty,1,17.64,20,14.11,International,Website,Completed
ORD-000823,2024-06-13,CUST-01617,Kitchen Scale,Home & Kitchen,1,25.35,0,25.35,East,Mobile App,Cancelled
ORD-000024,2024-06-13,CUST-00274,Running Shoes,Clothing,2,72.84,0,145.68,West,Email,Completed
ORD-000306,2024-06-13,CUST-01334,Denim Jeans,Clothing,1,61.66,0,61.66,South,Social Media,Cancelled
ORD-002138,2024-06-13,CUST-00752,Sheet Mask Pack,Beauty,1,18.08,0,18.08,International,Mobile App,Refunded
ORD-000413,2024-06-13,CUST-01292,Kitchen Scale,Home & Kitchen,1,26.89,0,26.89,East,Mobile App,Completed
ORD-003220,2024-06-13,CUST-00982,Kitchen Scale,Home & Kitchen,2,21.47,20,34.35,South,Social Media,Cancelled
ORD-002783,2024-06-13,CUST-00491,USB-C Cable,Electronics,1,11.48,0,11.48,East,Marketplace,Completed
ORD-000972,2024-06-13,CUST-01993,Winter Jacket,Clothing,1,101.6,0,101.6,Midwest,Social Media,Cancelled
ORD-001689,2024-06-13,CUST-01892,Wireless Earbuds,Electronics,1,54.27,0,54.27,South,Social Media,Completed
ORD-002518,2024-06-13,CUST-00788,Portable Charger,Electronics,1,36.22,10,32.6,South,Marketplace,Cancelled
ORD-000263,2024-06-13,CUST-01639,Baseball Cap,Clothing,1,19.4,0,19.4,West,Mobile App,Completed
ORD-001670,2024-06-13,CUST-02085,Scented Candle,Home & Kitchen,1,12.51,0,12.51,Midwest,Mobile App,Completed
ORD-003465,2024-06-13,CUST-01061,Lip Balm Set,Beauty,1,8.44,25,6.33,South,Website,Refunded
ORD-003291,2024-06-13,CUST-00759,Lip Balm Set,Beauty,2,11.97,0,23.94,East,Mobile App,Completed
ORD-002829,2024-06-14,CUST-01154,Kitchen Scale,Home & Kitchen,1,28.09,0,28.09,East,Website,Cancelled
ORD-000939,2024-06-14,CUST-01022,Sunscreen SPF 50,Beauty,1,22.7,5,21.56,East,Website,Completed
ORD-002882,2024-06-14,CUST-00283,Denim Jeans,Clothing,1,49.59,0,49.59,East,Website,Completed
ORD-003140,2024-06-14,CUST-01617,USB-C Cable,Electronics,1,12.16,5,11.55,Midwest,Website,Refunded
ORD-001213,2024-06-14,CUST-00799,Hair Oil,Beauty,1,17.23,0,17.23,East,Mobile App,Completed
ORD-001234,2024-06-14,CUST-01465,Wireless Earbuds,Electronics,1,52.99,0,52.99,East,Mobile App,Completed
ORD-002987,2024-06-14,CUST-01055,Coffee Mug Set,Home & Kitchen,1,26.16,10,23.54,East,Email,Completed
ORD-003349,2024-06-14,CUST-01371,Sunscreen SPF 50,Beauty,3,15.57,0,46.71,South,Mobile App,Completed
ORD-002590,2024-06-14,CUST-01062,Throw Blanket,Home & Kitchen,1,47.04,0,47.04,East,Mobile App,Completed
ORD-002519,2024-06-14,CUST-00470,Hair Oil,Beauty,1,12.85,0,12.85,South,Social Media,Completed
ORD-001437,2024-06-14,CUST-01755,Denim Jeans,Clothing,2,39.25,0,78.5,Midwest,Website,Completed
ORD-002462,2024-06-14,CUST-00947,USB-C Cable,Electronics,1,9.52,0,9.52,Midwest,Email,Completed
ORD-002318,2024-06-14,CUST-01663,Bluetooth Speaker,Electronics,1,68.97,5,65.52,International,Website,Refunded
ORD-003438,2024-06-14,CUST-01522,Face Moisturizer,Beauty,1,23.66,0,23.66,West,Email,Cancelled
ORD-000055,2024-06-14,CUST-01428,Throw Blanket,Home & Kitchen,2,35.22,0,70.44,Midwest,Mobile App,Completed
ORD-000260,2024-06-14,CUST-01215,Lip Balm Set,Beauty,2,8.71,10,15.68,South,Website,Completed
ORD-001242,2024-06-14,CUST-01089,Bluetooth Speaker,Electronics,1,55.24,0,55.24,East,Mobile App,Completed
ORD-002046,2024-06-14,CUST-00472,Lip Balm Set,Beauty,2,13.18,15,22.41,West,Email,Completed
ORD-000559,2024-06-14,CUST-00816,Cotton T-Shirt,Clothing,1,24.07,0,24.07,Midwest,Website,Completed
ORD-003078,2024-06-14,CUST-01954,Cotton T-Shirt,Clothing,1,29.42,0,29.42,East,Email,Completed
ORD-003071,2024-06-14,CUST-00658,Sheet Mask Pack,Beauty,1,15.19,0,15.19,East,Website,Completed
ORD-000495,2024-06-14,CUST-01592,Kitchen Scale,Home & Kitchen,1,39.66,0,39.66,West,Social Media,Completed
ORD-000858,2024-06-15,CUST-01201,Kitchen Scale,Home & Kitchen,1,24.27,20,19.42,South,Website,Completed
ORD-000837,2024-06-15,CUST-00490,Sheet Mask Pack,Beauty,1,14.91,25,11.18,South,Social Media,Completed
ORD-001770,2024-06-15,CUST-02099,Plant Pot,Home & Kitchen,1,12.45,0,12.45,South,Website,Completed
ORD-002885,2024-06-15,CUST-01181,USB-C Cable,Electronics,2,10.27,0,20.54,South,Mobile App,Completed
ORD-001395,2024-06-15,CUST-00784,Sheet Mask Pack,Beauty,2,16.97,0,33.94,East,Mobile App,Completed
ORD-000033,2024-06-15,CUST-01292,Sheet Mask Pack,Beauty,1,13.35,5,12.68,South,Mobile App,Completed
ORD-003127,2024-06-15,CUST-01396,Coffee Mug Set,Home & Kitchen,1,17.85,10,16.07,West,Mobile App,Completed
ORD-001711,2024-06-15,CUST-00811,Sunscreen SPF 50,Beauty,2,19.84,5,37.7,South,Mobile App,Completed
ORD-001620,2024-06-15,CUST-00532,Lip Balm Set,Beauty,2,11.84,0,23.68,South,Website,Completed
ORD-002452,2024-06-15,CUST-01749,Denim Jeans,Clothing,3,63.71,0,191.13,East,Email,Completed
ORD-002429,2024-06-15,CUST-01592,Face Moisturizer,Beauty,2,17.92,0,35.84,South,Mobile App,Refunded
ORD-001874,2024-06-15,CUST-01782,Bluetooth Speaker,Electronics,1,53.37,0,53.37,Midwest,Website,Cancelled
ORD-001556,2024-06-15,CUST-01181,Wireless Earbuds,Electronics,1,80.61,0,80.61,East,Social Media,Completed
ORD-003274,2024-06-15,CUST-00532,Lip Balm Set,Beauty,1,9.6,0,9.6,West,Mobile App,Completed
ORD-000941,2024-06-15,CUST-00933,USB-C Cable,Electronics,1,13.19,0,13.19,West,Mobile App,Completed
ORD-002694,2024-06-15,CUST-00996,Baseball Cap,Clothing,1,18.84,10,16.96,East,Website,Refunded
ORD-000294,2024-06-15,CUST-01797,Coffee Mug Set,Home & Kitchen,1,14.73,15,12.52,Midwest,Social Media,Cancelled
ORD-002856,2024-06-16,CUST-01972,USB-C Cable,Electronics,1,13.12,0,13.12,East,Mobile App,Completed
ORD-001028,2024-06-16,CUST-00934,Plant Pot,Home & Kitchen,1,18.53,10,16.68,South,Social Media,Completed
ORD-000863,2024-06-16,CUST-00476,USB-C Cable,Electronics,1,10.87,15,9.24,South,Mobile App,Cancelled
ORD-001030,2024-06-16,CUST-01699,Phone Case,Electronics,1,17.47,0,17.47,South,Website,Cancelled
ORD-003351,2024-06-16,CUST-00812,Lip Balm Set,Beauty,1,14.69,0,14.69,West,Mobile App,Completed
ORD-000456,2024-06-16,CUST-01083,Scented Candle,Home & Kitchen,1,10.38,0,10.38,South,Website,Refunded
ORD-000544,2024-06-16,CUST-00476,Face Moisturizer,Beauty,2,22.5,0,45.0,South,Email,Completed
ORD-000086,2024-06-16,CUST-02094,Winter Jacket,Clothing,1,127.62,15,108.48,International,Website,Cancelled
ORD-001926,2024-06-16,CUST-00259,Winter Jacket,Clothing,1,83.82,0,83.82,South,Website,Cancelled
